Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Latitude,Longitude,Area_Per_Room,Distance_To_Public_Service,Log_Price
1700,450,-0.535089557105153,-1.6695980025538033,2,1,1,1,0,1,0,Belém/São Paulo,rent,-23.546089,-46.590325,1.0132339815011553,0.0018112105060123,7.438971592395862
1600,300,-0.5731048164319587,-0.3333900737100774,2,1,1,1,0,0,0,Belém/São Paulo,rent,-23.546104,-46.594579,-0.7048203620323714,-0.7728343133705844,7.378383712996714
810,140,-0.801196372392792,-1.6695980025538033,2,1,1,0,0,0,0,Belém/São Paulo,rent,-23.538794,-46.605664,0.0881277965215639,0.7764567343826091,6.698268054115413
3000,811,0.5483453337088053,1.0028178551336484,3,1,2,1,0,1,0,Belém/São Paulo,rent,-23.538767,-46.594706,0.0661014587839545,0.0018112105060123,8.006700845440367
6000,800,1.3656734092351248,1.0028178551336484,4,3,2,1,1,0,0,Belém/São Paulo,rent,-23.550987,-46.590908,1.0132339815011553,1.5511022582592058,8.699681400989514
1750,760,-0.3450132604711252,1.0028178551336484,2,1,1,0,0,0,0,Belém/São Paulo,rent,-23.53838,-46.589441,-0.9691364148836832,0.7764567343826091,7.467942332285852
2500,857,0.662391111689222,1.0028178551336484,2,1,2,1,0,0,0,Belém/São Paulo,rent,-23.538134,-46.594059,0.1982594852096104,-1.1601570753088828,7.824445930877619
3800,1450,1.4607115575521388,1.0028178551336484,4,3,3,1,1,0,0,Belém/São Paulo,rent,-23.540085,-46.593312,1.1233656701892016,-0.385511551432286,8.24301946898925
1600,300,-0.2309674824907086,-0.3333900737100774,2,1,1,1,0,0,0,Belém/São Paulo,rent,-23.537299,-46.583385,-0.1101092431169198,1.5511022582592058,7.378383712996714
990,692,-0.4020361494613336,-0.3333900737100774,2,1,1,0,0,0,0,Belém/São Paulo,rent,-23.530025,-46.600427,-0.4074648025746456,-1.1601570753088828,6.898714534329988
1850,500,-0.4020361494613336,-0.3333900737100774,2,1,2,0,0,1,0,Belém/São Paulo,rent,-23.543955,-46.586619,-0.4074648025746456,1.5511022582592058,7.523481312573497
1950,377,-0.4400514087881391,-0.3333900737100774,2,1,1,1,1,0,0,Belém/São Paulo,rent,-23.535523,-46.593554,-0.4735438157874735,0.0018112105060123,7.576097340623111
1099,400,0.1301774811139442,-0.3333900737100774,2,1,1,0,0,0,0,Belém/São Paulo,rent,-23.536996,-46.591994,0.5176413824049456,-1.1601570753088828,7.003065458786462
2300,907,0.6813987413526248,2.339025783977374,3,2,2,0,0,1,0,Belém/São Paulo,rent,-23.538904,-46.589456,-0.4074648025746456,-0.385511551432286,7.741099090035366
1500,275,0.0351393327969303,1.0028178551336484,2,1,1,0,0,0,0,Belém/São Paulo,rent,-23.53718,-46.593103,-0.5286096601314968,0.7764567343826091,7.313886831633462
1300,289,-0.6491353350855698,-0.3333900737100774,2,1,1,1,0,0,0,Belém/São Paulo,rent,-23.559264,-46.575407,-0.8369783884580273,1.1637794963209074,7.170888478512505
1900,374,-0.4400514087881391,-0.3333900737100774,2,1,1,1,1,0,0,Belém/São Paulo,rent,-23.536768,-46.593884,-0.4735438157874735,-0.7728343133705844,7.550135342488429
1350,500,-0.5160819274417503,-0.3333900737100774,2,1,1,1,0,0,0,Belém/São Paulo,rent,-23.538535,-46.595799,-0.6057018422131295,-1.5474798372471812,7.208600337960199
2500,857,0.7004063710160277,1.0028178551336484,2,1,2,1,0,1,0,Belém/São Paulo,rent,-23.538282,-46.593159,0.2423121606848293,-0.385511551432286,7.824445930877619
2500,750,-0.0979140748468891,1.0028178551336484,2,1,1,1,0,0,0,Belém/São Paulo,rent,-23.537348,-46.588941,-0.6827940242947622,-1.1601570753088828,7.824445930877619
1200,0,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.502336,-46.523243,-0.7048203620323714,1.1637794963209074,7.090909822079984
1450,0,-0.2499751121541113,-0.3333900737100774,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.506197,-46.522358,-0.1431487497233338,-0.385511551432286,7.280008252884188
1100,590,-0.2689827418175141,1.0028178551336484,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.509447,-46.530638,-0.881031063933246,-1.1601570753088828,7.00397413672268
870,560,-0.3830285197979308,-0.3333900737100774,2,1,1,0,0,1,0,Cangaíba/São Paulo,rent,-23.510982,-46.542666,-0.3744252959682316,0.3891339724443107,6.769641976852503
1300,310,-0.4020361494613336,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.49777,-46.511826,-0.4074648025746456,0.3891339724443107,7.170888478512505
1000,380,-0.3830285197979308,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.510943,-46.52949,-0.3744252959682316,-0.385511551432286,6.90875477931522
1100,546,0.3392614074113748,1.0028178551336484,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.508423,-46.530246,-0.1761882563297478,0.3891339724443107,7.00397413672268
1100,250,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.503393,-46.523542,-0.7048203620323714,-1.1601570753088828,7.00397413672268
800,0,-0.7251658537391809,-1.6695980025538033,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.509073,-46.53732,0.3524438493728757,-1.1601570753088828,6.68586094706836
1200,400,-0.3069980011443197,-0.3333900737100774,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.508439,-46.530778,-0.2422672695425757,-0.385511551432286,7.090909822079984
900,250,-0.4780666681149447,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.505049,-46.527093,-0.5396228290003016,1.1637794963209074,6.803505257608338
1150,0,-0.4970742977783475,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.504686,-46.513013,-0.5726623356067155,0.7764567343826091,7.048386408721883
1250,400,-0.4400514087881391,-0.3333900737100774,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.508439,-46.530778,-0.4735438157874735,1.5511022582592058,7.131698510466912
1100,580,-0.3450132604711252,-0.3333900737100774,2,1,1,1,0,1,0,Cangaíba/São Paulo,rent,-23.515341,-46.532945,-0.3083462827554037,1.1637794963209074,7.00397413672268
1200,570,-0.2119598528273058,-0.3333900737100774,2,1,1,1,0,1,0,Cangaíba/São Paulo,rent,-23.510982,-46.542666,-0.0770697365105059,0.0018112105060123,7.090909822079984
1200,0,-0.535089557105153,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.505049,-46.527093,-0.6387413488195435,-1.1601570753088828,7.090909822079984
1200,400,-0.4400514087881391,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.509447,-46.530638,-0.4735438157874735,0.0018112105060123,7.090909822079984
1400,0,-0.4400514087881391,-0.3333900737100774,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.499806,-46.522778,-0.4735438157874735,1.1637794963209074,7.244941546337007
1350,0,-0.4970742977783475,1.0028178551336484,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.505049,-46.527093,-1.1453471167845577,1.5511022582592058,7.208600337960199
1200,587,-0.1549369638370974,1.0028178551336484,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.508423,-46.530246,-0.7488730375075902,1.5511022582592058,7.090909822079984
1300,0,-0.6111200757587641,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.50448,-46.51085,-0.7708993752451994,-1.5474798372471812,7.170888478512505
1000,380,-0.5731048164319587,-0.3333900737100774,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.512882,-46.547654,-0.7048203620323714,1.5511022582592058,6.90875477931522
1600,0,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.503393,-46.523542,-0.7048203620323714,0.7764567343826091,7.378383712996714
1600,400,-0.4970742977783475,-0.3333900737100774,2,1,1,1,0,1,0,Cangaíba/São Paulo,rent,-23.512219,-46.534244,-0.5726623356067155,1.5511022582592058,7.378383712996714
1150,370,-0.4400514087881391,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.511022,-46.529594,-0.4735438157874735,1.1637794963209074,7.048386408721883
1200,220,-0.6301277054221669,-0.3333900737100774,2,1,1,1,0,0,0,Cangaíba/São Paulo,rent,-23.519551,-46.553027,-0.8039388818516133,-1.5474798372471812,7.090909822079984
1500,410,-0.4210437791247364,1.0028178551336484,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.502942,-46.508986,-1.0572417658341204,1.1637794963209074,7.313886831633462
1120,340,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.502336,-46.523243,-0.7048203620323714,1.1637794963209074,7.02197642307216
1300,400,-0.4400514087881391,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.508439,-46.530778,-0.4735438157874735,-0.7728343133705844,7.170888478512505
1100,0,-0.3450132604711252,-0.3333900737100774,2,1,1,0,0,0,0,Cangaíba/São Paulo,rent,-23.505049,-46.527093,-0.3083462827554037,-1.5474798372471812,7.00397413672268
1860,340,-0.535089557105153,-0.3333900737100774,2,1,1,1,1,1,0,Carrão/São Paulo,rent,-23.552816,-46.522893,-0.6387413488195435,1.1637794963209074,7.528869256642251
1400,708,-0.1549369638370974,-0.3333900737100774,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.56119,-46.543428,0.022048783308736,-0.7728343133705844,7.244941546337007
3200,850,0.5103300743819998,1.0028178551336484,4,3,2,0,0,1,0,Carrão/São Paulo,rent,-23.561751,-46.538091,0.022048783308736,-0.7728343133705844,8.071218539969863
900,500,-0.535089557105153,-0.3333900737100774,2,1,1,1,0,0,0,Carrão/São Paulo,rent,-23.553051,-46.524581,-0.6387413488195435,-1.5474798372471812,6.803505257608338
3500,1000,0.8904826676500553,1.0028178551336484,2,1,2,0,0,0,0,Carrão/São Paulo,rent,-23.543743,-46.540831,0.4625755380609222,0.0018112105060123,8.160803920954665
3500,1030,0.9094902973134582,1.0028178551336484,4,3,2,1,0,1,0,Carrão/São Paulo,rent,-23.55404,-46.545111,0.4846018757985316,0.7764567343826091,8.160803920954665
3500,580,0.3772766667381803,-0.3333900737100774,1,2,2,0,0,1,0,Carrão/São Paulo,rent,-23.551159,-46.540401,0.9471549682883272,1.5511022582592058,8.160803920954665
1350,345,-0.5540971867685558,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.552816,-46.522893,-0.6717808554259574,0.7764567343826091,7.208600337960199
2300,374,-0.2499751121541113,-0.3333900737100774,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.534905,-46.565266,-0.1431487497233338,1.5511022582592058,7.741099090035366
1300,580,-0.3069980011443197,-0.3333900737100774,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.562428,-46.532338,-0.2422672695425757,1.1637794963209074,7.170888478512505
1400,510,-0.2689827418175141,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.555378,-46.531058,-0.1761882563297478,-1.1601570753088828,7.244941546337007
3500,1030,0.9094902973134582,1.0028178551336484,5,3,2,1,0,1,0,Carrão/São Paulo,rent,-23.551011,-46.543376,0.4846018757985316,-1.5474798372471812,8.160803920954665
1600,520,-0.2689827418175141,1.0028178551336484,2,1,1,0,0,1,0,Carrão/São Paulo,rent,-23.554469,-46.545331,-0.881031063933246,0.7764567343826091,7.378383712996714
1000,750,-0.3450132604711252,-0.3333900737100774,2,1,1,0,0,1,0,Carrão/São Paulo,rent,-23.556845,-46.541489,-0.3083462827554037,0.7764567343826091,6.90875477931522
2200,678,-0.0598988155200835,1.0028178551336484,2,1,2,0,0,1,0,Carrão/São Paulo,rent,-23.545657,-46.541398,-0.6387413488195435,1.1637794963209074,7.696667081526462
1600,450,-0.4590590384515419,-0.3333900737100774,2,1,1,0,0,1,0,Carrão/São Paulo,rent,-23.539497,-46.546527,-0.5065833223938876,0.0018112105060123,7.378383712996714
1700,248,-0.5731048164319587,-0.3333900737100774,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.556977,-46.524572,-0.7048203620323714,-0.7728343133705844,7.438971592395862
1400,510,-0.2689827418175141,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.557944,-46.532721,-0.1761882563297478,1.1637794963209074,7.244941546337007
1200,497,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.558904,-46.539729,-0.7048203620323714,0.3891339724443107,7.090909822079984
1200,450,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.552901,-46.525581,-0.7048203620323714,-0.7728343133705844,7.090909822079984
1000,320,-0.535089557105153,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.551984,-46.522097,-0.6387413488195435,-1.5474798372471812,6.90875477931522
1441,733,-0.1549369638370974,-0.3333900737100774,2,1,1,1,1,0,0,Carrão/São Paulo,rent,-23.54162,-46.552255,0.022048783308736,-0.7728343133705844,7.273786317844895
1200,835,-0.4210437791247364,-0.3333900737100774,2,1,1,0,0,1,0,Carrão/São Paulo,rent,-23.556661,-46.546212,-0.4405043091810596,0.0018112105060123,7.090909822079984
1400,550,-0.1169217045102919,-0.3333900737100774,2,1,1,1,0,0,0,Carrão/São Paulo,rent,-23.557115,-46.539416,0.0881277965215639,-0.7728343133705844,7.244941546337007
3100,650,0.6813987413526248,1.0028178551336484,3,1,2,1,1,1,0,Carrão/São Paulo,rent,-23.551712,-46.545053,0.2202858229472198,-1.5474798372471812,8.03947991910045
1200,130,-0.7251658537391809,-1.6695980025538033,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.543084,-46.539058,0.3524438493728757,0.0018112105060123,7.090909822079984
2200,0,0.5293377040454026,1.0028178551336484,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.557605,-46.539931,0.0440751210463455,0.7764567343826091,7.696667081526462
1350,320,-0.535089557105153,-0.3333900737100774,2,1,1,1,0,0,0,Carrão/São Paulo,rent,-23.551984,-46.522097,-0.6387413488195435,0.7764567343826091,7.208600337960199
1500,870,-0.021883556193278,1.0028178551336484,2,1,2,1,0,1,0,Carrão/São Paulo,rent,-23.555098,-46.528565,-0.5946886733443247,1.5511022582592058,7.313886831633462
1900,546,-0.3260056308077225,-0.3333900737100774,2,1,1,0,0,1,0,Carrão/São Paulo,rent,-23.554469,-46.545331,-0.2753067761489897,-0.7728343133705844,7.550135342488429
3000,1500,2.2780396330784582,1.0028178551336484,2,1,3,0,0,1,0,Carrão/São Paulo,rent,-23.551712,-46.545053,2.0704981929064026,0.7764567343826091,8.006700845440367
1200,100,-0.8202040020561947,-0.3333900737100774,2,1,1,0,0,0,0,Carrão/São Paulo,rent,-23.548841,-46.541492,-1.134333947915753,-1.5474798372471812,7.090909822079984
1500,870,-0.0028759265298752,1.0028178551336484,2,1,2,0,0,1,0,Carrão/São Paulo,rent,-23.555098,-46.528565,-0.5726623356067155,-0.385511551432286,7.313886831633462
1300,583,-0.1169217045102919,-0.3333900737100774,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.562782,-46.531425,0.0881277965215639,-0.385511551432286,7.170888478512505
1280,560,-0.3069980011443197,-0.3333900737100774,2,1,1,1,0,1,0,Carrão/São Paulo,rent,-23.562428,-46.532338,-0.2422672695425757,0.0018112105060123,7.155396301896734
1200,450,-0.535089557105153,-0.3333900737100774,2,1,1,1,0,0,0,Carrão/São Paulo,rent,-23.555806,-46.529708,-0.6387413488195435,0.7764567343826091,7.090909822079984
1300,0,-0.2499751121541113,1.0028178551336484,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.552162,-46.476099,-0.8590047261956365,0.7764567343826091,7.170888478512505
850,415,-0.535089557105153,-0.3333900737100774,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,-23.562946,-46.479356,-0.6387413488195435,-0.385511551432286,6.746412128573375
900,465,-0.5731048164319587,-0.3333900737100774,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,-23.562975,-46.479401,-0.7048203620323714,0.7764567343826091,6.803505257608338
1400,360,-0.2309674824907086,1.0028178551336484,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.559894,-46.511703,-0.8369783884580273,-0.7728343133705844,7.244941546337007
1800,480,0.0731545921237358,1.0028178551336484,2,1,1,1,1,0,0,Cidade Líder/São Paulo,rent,-23.553679,-46.467287,-0.4845569846562783,0.3891339724443107,7.496097345175956
1200,0,-0.2689827418175141,1.0028178551336484,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.558014,-46.475743,-0.881031063933246,-1.1601570753088828,7.090909822079984
700,0,-0.9152421503732088,-1.6695980025538033,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.573224,-46.481089,-0.3083462827554037,1.5511022582592058,6.55250788703459
500,0,-0.535089557105153,-1.6695980025538033,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.559095,-46.48816,1.0132339815011553,0.0018112105060123,6.2166061010848646
1200,290,-0.6111200757587641,-0.3333900737100774,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,-23.562211,-46.479378,-0.7708993752451994,0.3891339724443107,7.090909822079984
1100,300,-0.535089557105153,-0.3333900737100774,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,-23.562208,-46.479379,-0.6387413488195435,-0.385511551432286,7.00397413672268
1500,530,-0.2879903714809169,1.0028178551336484,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.564779,-46.476772,-0.9030574016708552,0.7764567343826091,7.313886831633462
1100,498,-0.5921124460953614,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.564017,-46.467957,-0.7378598686387854,1.5511022582592058,7.00397413672268
1100,442,-0.2119598528273058,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.555285,-46.479096,-0.0770697365105059,0.7764567343826091,7.00397413672268
1300,415,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.563018,-46.478423,-0.7048203620323714,-1.5474798372471812,7.170888478512505
1200,350,-0.4210437791247364,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.562596,-46.478924,-0.4405043091810596,-1.5474798372471812,7.090909822079984
1300,0,-0.1549369638370974,1.0028178551336484,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.552162,-46.476099,-0.7488730375075902,1.5511022582592058,7.170888478512505
1800,482,0.0731545921237358,1.0028178551336484,2,1,1,1,1,0,0,Cidade Líder/São Paulo,rent,-23.553284,-46.466516,-0.4845569846562783,1.5511022582592058,7.496097345175956
1346,0,-0.5540971867685558,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.55686,-46.476183,-0.6717808554259574,-0.385511551432286,7.205635176410364
1000,330,-0.535089557105153,-0.3333900737100774,2,1,1,0,0,1,0,Cidade Líder/São Paulo,rent,-23.576242,-46.490775,-0.6387413488195435,1.5511022582592058,6.90875477931522
1350,400,-0.5921124460953614,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.562596,-46.478924,-0.7378598686387854,-0.7728343133705844,7.208600337960199
1000,0,-0.1549369638370974,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.551332,-46.477462,0.022048783308736,0.7764567343826091,6.90875477931522
850,415,-0.535089557105153,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.562596,-46.478924,-0.6387413488195435,0.3891339724443107,6.746412128573375
950,430,-0.3450132604711252,-0.3333900737100774,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.564779,-46.476772,-0.3083462827554037,1.1637794963209074,6.85751406254539
700,250,-0.5921124460953614,-0.3333900737100774,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,-23.564088,-46.477392,-0.7378598686387854,1.5511022582592058,6.55250788703459
1850,490,0.2632308887577637,1.0028178551336484,2,1,1,1,1,0,0,Cidade Líder/São Paulo,rent,-23.55675,-46.489407,-0.264293607280185,0.0018112105060123,7.523481312573497
780,320,-0.535089557105153,-0.3333900737100774,2,1,1,1,0,0,0,Cidade Líder/São Paulo,rent,-23.563544,-46.479948,-0.6387413488195435,-1.5474798372471812,6.660575149839686
900,0,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Líder/São Paulo,rent,-23.55686,-46.476183,-0.7048203620323714,-0.7728343133705844,6.803505257608338
1000,395,-0.4400514087881391,-0.3333900737100774,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.564779,-46.476772,-0.4735438157874735,1.1637794963209074,6.90875477931522
1000,530,-0.3069980011443197,1.0028178551336484,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.564779,-46.476772,-0.9250837394084644,0.3891339724443107,6.90875477931522
1100,480,-0.3069980011443197,1.0028178551336484,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.564779,-46.476772,-0.9250837394084644,1.1637794963209074,7.00397413672268
1500,375,-0.4400514087881391,-0.3333900737100774,2,1,1,1,0,1,0,Cidade Líder/São Paulo,rent,-23.564779,-46.476772,-0.4735438157874735,1.5511022582592058,7.313886831633462
550,100,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,-23.6006,-46.39428,-0.7048203620323714,-0.385511551432286,6.311734809152915
600,110,-0.6111200757587641,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,-23.600594,-46.394294,-0.7708993752451994,-1.5474798372471812,6.398594934535208
700,0,-0.5731048164319587,-0.3333900737100774,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,rent,-23.60452,-46.399058,-0.7048203620323714,-1.5474798372471812,6.55250788703459
